timestamp,load_forecast_k1,load_forecast_k2,load_forecast_k3,load_forecast_k4,load_forecast_k5
1/23/07 23:00,11434,11434,11434,11434,11434
1/24/07 0:00,10866,10866,10866,10866,10866
1/24/07 1:00,10439,10439,10439,10439,10439
1/24/07 2:00,10118,10118,10118,10118,10118
1/24/07 3:00,9916,9916,9916,9916,9916
1/24/07 4:00,9897,9897,9897,9897,9897
1/24/07 5:00,10072,10072,10072,10072,10072
1/24/07 6:00,10332,10332,10332,10332,10332
1/24/07 7:00,11028,11028,11028,11028,11028
1/24/07 8:00,11622,11622,11622,11622,11622
1/24/07 9:00,11939,11939,11939,11939,11939
1/24/07 10:00,12027,12027,12027,12027,12027
1/24/07 11:00,11777,11777,11777,11777,11777
1/24/07 12:00,11534,11534,11534,11534,11534
1/24/07 13:00,11284,11284,11284,11284,11284
1/24/07 14:00,11146,11146,11146,11146,11146
1/24/07 15:00,11086,11086,11086,11086,11086
1/24/07 16:00,11699,11699,11699,11699,11699
1/24/07 17:00,12134,12134,12134,12134,12134
1/24/07 18:00,11772,11772,11772,11772,11772
1/24/07 19:00,11231,11231,11231,11231,11231
1/24/07 20:00,10729,10729,10729,10729,10729
1/24/07 21:00,10899,10899,10899,10899,10899
1/24/07 22:00,11178,11178,11178,11178,11178
1/24/07 23:00,10619,10619,10619,10619,10619
1/25/07 0:00,10080,10080,10080,10080,10080
1/25/07 1:00,9739,9739,9739,9739,9739
1/25/07 2:00,9520,9520,9520,9520,9520
1/25/07 3:00,9306,9306,9306,9306,9306
1/25/07 4:00,9167,9167,9167,9167,9167
1/25/07 5:00,9309,9309,9309,9309,9309
1/25/07 6:00,9375,9375,9375,9375,9375
1/25/07 7:00,9812,9812,9812,9812,9812
1/25/07 8:00,10354,10354,10354,10354,10354
1/25/07 9:00,10788,10788,10788,10788,10788
1/25/07 10:00,11159,11159,11159,11159,11159
1/25/07 11:00,11286,11286,11286,11286,11286
1/25/07 12:00,10958,10958,10958,10958,10958
1/25/07 13:00,10623,10623,10623,10623,10623
1/25/07 14:00,10500,10500,10500,10500,10500
1/25/07 15:00,10446,10446,10446,10446,10446
1/25/07 16:00,11007,11007,11007,11007,11007
1/25/07 17:00,11640,11640,11640,11640,11640
1/25/07 18:00,11507,11507,11507,11507,11507
1/25/07 19:00,11122,11122,11122,11122,11122
1/25/07 20:00,10570,10570,10570,10570,10570
1/25/07 21:00,10731,10731,10731,10731,10731
1/25/07 22:00,10725,10725,10725,10725,10725
1/25/07 23:00,10107,10107,10107,10107,10107
1/26/07 0:00,9773,9773,9773,9773,9773
1/26/07 1:00,9378,9378,9378,9378,9378
1/26/07 2:00,9116,9116,9116,9116,9116
1/26/07 3:00,9234,9234,9234,9234,9234
1/26/07 4:00,9776,9776,9776,9776,9776
1/26/07 5:00,10983,10983,10983,10983,10983
1/26/07 6:00,12044,12044,12044,12044,12044
1/26/07 7:00,12456,12456,12456,12456,12456
1/26/07 8:00,12560,12560,12560,12560,12560
1/26/07 9:00,12654,12654,12654,12654,12654
1/26/07 10:00,12791,12791,12791,12791,12791
1/26/07 11:00,12539,12539,12539,12539,12539
1/26/07 12:00,12539,12539,12539,12539,12539
1/26/07 13:00,12391,12391,12391,12391,12391
1/26/07 14:00,12302,12302,12302,12302,12302
1/26/07 15:00,12315,12315,12315,12315,12315
1/26/07 16:00,12720,12720,12720,12720,12720
1/26/07 17:00,13064,13064,13064,13064,13064
1/26/07 18:00,12494,12494,12494,12494,12494
1/26/07 19:00,11891,11891,11891,11891,11891
1/26/07 20:00,11232,11232,11232,11232,11232
1/26/07 21:00,11415,11415,11415,11415,11415
1/26/07 22:00,11301,11301,11301,11301,11301
1/26/07 23:00,10642,10642,10642,10642,10642
1/27/07 0:00,10185,10185,10185,10185,10185
1/27/07 1:00,9863,9863,9863,9863,9863
1/27/07 2:00,9695,9695,9695,9695,9695
1/27/07 3:00,9746,9746,9746,9746,9746
1/27/07 4:00,10070,10070,10070,10070,10070
1/27/07 5:00,11237,11237,11237,11237,11237
1/27/07 6:00,12199,12199,12199,12199,12199
1/27/07 7:00,12397,12397,12397,12397,12397
1/27/07 8:00,12384,12384,12384,12384,12384
1/27/07 9:00,12455,12455,12455,12455,12455
1/27/07 10:00,12575,12575,12575,12575,12575
1/27/07 11:00,12378,12378,12378,12378,12378
1/27/07 12:00,12377,12377,12377,12377,12377
1/27/07 13:00,12258,12258,12258,12258,12258
1/27/07 14:00,12136,12136,12136,12136,12136
1/27/07 15:00,12053,12053,12053,12053,12053
1/27/07 16:00,12617,12617,12617,12617,12617
1/27/07 17:00,13103,13103,13103,13103,13103
1/27/07 18:00,12635,12635,12635,12635,12635
1/27/07 19:00,11947,11947,11947,11947,11947
1/27/07 20:00,11352,11352,11352,11352,11352
1/27/07 21:00,11421,11421,11421,11421,11421
1/27/07 22:00,11370,11370,11370,11370,11370
1/27/07 23:00,10754,10754,10754,10754,10754
1/28/07 0:00,10251,10251,10251,10251,10251
1/28/07 1:00,9942,9942,9942,9942,9942
1/28/07 2:00,9736,9736,9736,9736,9736
1/28/07 3:00,9705,9705,9705,9705,9705
1/28/07 4:00,10088,10088,10088,10088,10088
1/28/07 5:00,11171,11171,11171,11171,11171
1/28/07 6:00,12089,12089,12089,12089,12089
1/28/07 7:00,12480,12480,12480,12480,12480
1/28/07 8:00,12547,12547,12547,12547,12547
1/28/07 9:00,12585,12585,12585,12585,12585
1/28/07 10:00,12703,12703,12703,12703,12703
1/28/07 11:00,12584,12584,12584,12584,12584
1/28/07 12:00,12678,12678,12678,12678,12678
1/28/07 13:00,12636,12636,12636,12636,12636
1/28/07 14:00,12629,12629,12629,12629,12629
1/28/07 15:00,12603,12603,12603,12603,12603
1/28/07 16:00,13009,13009,13009,13009,13009
1/28/07 17:00,13135,13135,13135,13135,13135
1/28/07 18:00,12602,12602,12602,12602,12602
1/28/07 19:00,11967,11967,11967,11967,11967
1/28/07 20:00,11411,11411,11411,11411,11411
1/28/07 21:00,11595,11595,11595,11595,11595
1/28/07 22:00,11572,11572,11572,11572,11572
1/28/07 23:00,10956,10956,10956,10956,10956
1/29/07 0:00,10500,10500,10500,10500,10500
1/29/07 1:00,10151,10151,10151,10151,10151
1/29/07 2:00,9886,9886,9886,9886,9886
1/29/07 3:00,9853,9853,9853,9853,9853
1/29/07 4:00,10186,10186,10186,10186,10186
1/29/07 5:00,11268,11268,11268,11268,11268
1/29/07 6:00,12279,12279,12279,12279,12279
1/29/07 7:00,12505,12505,12505,12505,12505
1/29/07 8:00,12524,12524,12524,12524,12524
1/29/07 9:00,12483,12483,12483,12483,12483
1/29/07 10:00,12618,12618,12618,12618,12618
1/29/07 11:00,12347,12347,12347,12347,12347
1/29/07 12:00,12315,12315,12315,12315,12315
1/29/07 13:00,12227,12227,12227,12227,12227
1/29/07 14:00,12242,12242,12242,12242,12242
1/29/07 15:00,12187,12187,12187,12187,12187
1/29/07 16:00,12685,12685,12685,12685,12685
1/29/07 17:00,13017,13017,13017,13017,13017
1/29/07 18:00,12528,12528,12528,12528,12528
1/29/07 19:00,11927,11927,11927,11927,11927
1/29/07 20:00,11400,11400,11400,11400,11400
1/29/07 21:00,11683,11683,11683,11683,11683
1/29/07 22:00,11680,11680,11680,11680,11680
1/29/07 23:00,11153,11153,11153,11153,11153
1/30/07 0:00,10700,10700,10700,10700,10700
1/30/07 1:00,10299,10299,10299,10299,10299
1/30/07 2:00,10084,10084,10084,10084,10084
1/30/07 3:00,10009,10009,10009,10009,10009
1/30/07 4:00,10403,10403,10403,10403,10403
1/30/07 5:00,11431,11431,11431,11431,11431
1/30/07 6:00,12415,12415,12415,12415,12415
1/30/07 7:00,12671,12671,12671,12671,12671
1/30/07 8:00,12955,12955,12955,12955,12955
1/30/07 9:00,13018,13018,13018,13018,13018
1/30/07 10:00,12984,12984,12984,12984,12984
1/30/07 11:00,12654,12654,12654,12654,12654
1/30/07 12:00,12621,12621,12621,12621,12621
1/30/07 13:00,12380,12380,12380,12380,12380
1/30/07 14:00,12244,12244,12244,12244,12244
1/30/07 15:00,12159,12159,12159,12159,12159
1/30/07 16:00,12545,12545,12545,12545,12545
1/30/07 17:00,12799,12799,12799,12799,12799
1/30/07 18:00,12319,12319,12319,12319,12319
1/30/07 19:00,11758,11758,11758,11758,11758
1/30/07 20:00,11150,11150,11150,11150,11150
1/30/07 21:00,11472,11472,11472,11472,11472
1/30/07 22:00,11600,11600,11600,11600,11600
1/30/07 23:00,11035,11035,11035,11035,11035
1/31/07 0:00,10439,10439,10439,10439,10439
1/31/07 1:00,10016,10016,10016,10016,10016
1/31/07 2:00,9748,9748,9748,9748,9748
1/31/07 3:00,9583,9583,9583,9583,9583
1/31/07 4:00,9537,9537,9537,9537,9537
1/31/07 5:00,9794,9794,9794,9794,9794
1/31/07 6:00,10052,10052,10052,10052,10052
1/31/07 7:00,10570,10570,10570,10570,10570
1/31/07 8:00,11094,11094,11094,11094,11094
1/31/07 9:00,11308,11308,11308,11308,11308
1/31/07 10:00,11466,11466,11466,11466,11466
1/31/07 11:00,11508,11508,11508,11508,11508
1/31/07 12:00,11336,11336,11336,11336,11336
1/31/07 13:00,11185,11185,11185,11185,11185
1/31/07 14:00,11085,11085,11085,11085,11085
1/31/07 15:00,11014,11014,11014,11014,11014
1/31/07 16:00,11567,11567,11567,11567,11567
1/31/07 17:00,12019,12019,12019,12019,12019
1/31/07 18:00,11673,11673,11673,11673,11673
1/31/07 19:00,11144,11144,11144,11144,11144
1/31/07 20:00,10643,10643,10643,10643,10643
1/31/07 21:00,10817,10817,10817,10817,10817
1/31/07 22:00,10963,10963,10963,10963,10963
1/31/07 23:00,10512,10512,10512,10512,10512
2/1/07 0:00,10061,10061,10061,10061,10061
2/1/07 1:00,9640,9640,9640,9640,9640
2/1/07 2:00,9346,9346,9346,9346,9346
2/1/07 3:00,9254,9254,9254,9254,9254
2/1/07 4:00,9163,9163,9163,9163,9163
2/1/07 5:00,9224,9224,9224,9224,9224
2/1/07 6:00,9324,9324,9324,9324,9324
2/1/07 7:00,9733,9733,9733,9733,9733
2/1/07 8:00,10324,10324,10324,10324,10324
2/1/07 9:00,10800,10800,10800,10800,10800
2/1/07 10:00,11215,11215,11215,11215,11215
2/1/07 11:00,11462,11462,11462,11462,11462
2/1/07 12:00,11234,11234,11234,11234,11234
2/1/07 13:00,10937,10937,10937,10937,10937
2/1/07 14:00,10808,10808,10808,10808,10808
2/1/07 15:00,10670,10670,10670,10670,10670
2/1/07 16:00,11114,11114,11114,11114,11114
2/1/07 17:00,11871,11871,11871,11871,11871
2/1/07 18:00,11728,11728,11728,11728,11728
2/1/07 19:00,11270,11270,11270,11270,11270
2/1/07 20:00,10824,10824,10824,10824,10824
2/1/07 21:00,10966,10966,10966,10966,10966
2/1/07 22:00,10938,10938,10938,10938,10938
2/1/07 23:00,10489,10489,10489,10489,10489
2/2/07 0:00,10075,10075,10075,10075,10075
2/2/07 1:00,9697,9697,9697,9697,9697
2/2/07 2:00,9427,9427,9427,9427,9427
2/2/07 3:00,9504,9504,9504,9504,9504
2/2/07 4:00,10042,10042,10042,10042,10042
2/2/07 5:00,11324,11324,11324,11324,11324
2/2/07 6:00,12411,12411,12411,12411,12411
2/2/07 7:00,12621,12621,12621,12621,12621
2/2/07 8:00,12767,12767,12767,12767,12767
2/2/07 9:00,12754,12754,12754,12754,12754
2/2/07 10:00,12794,12794,12794,12794,12794
2/2/07 11:00,12649,12649,12649,12649,12649
2/2/07 12:00,12677,12677,12677,12677,12677
2/2/07 13:00,12620,12620,12620,12620,12620
2/2/07 14:00,12568,12568,12568,12568,12568
2/2/07 15:00,12635,12635,12635,12635,12635
2/2/07 16:00,13062,13062,13062,13062,13062
2/2/07 17:00,13533,13533,13533,13533,13533
2/2/07 18:00,13054,13054,13054,13054,13054
2/2/07 19:00,12450,12450,12450,12450,12450
2/2/07 20:00,11745,11745,11745,11745,11745
2/2/07 21:00,11919,11919,11919,11919,11919
2/2/07 22:00,11887,11887,11887,11887,11887
2/2/07 23:00,11369,11369,11369,11369,11369
2/3/07 0:00,10862,10862,10862,10862,10862
2/3/07 1:00,10518,10518,10518,10518,10518
2/3/07 2:00,10208,10208,10208,10208,10208
2/3/07 3:00,10166,10166,10166,10166,10166
2/3/07 4:00,10540,10540,10540,10540,10540
2/3/07 5:00,11735,11735,11735,11735,11735
2/3/07 6:00,12728,12728,12728,12728,12728
2/3/07 7:00,12845,12845,12845,12845,12845
2/3/07 8:00,12910,12910,12910,12910,12910
2/3/07 9:00,12891,12891,12891,12891,12891
2/3/07 10:00,12997,12997,12997,12997,12997
2/3/07 11:00,12659,12659,12659,12659,12659
2/3/07 12:00,12758,12758,12758,12758,12758
2/3/07 13:00,12664,12664,12664,12664,12664
2/3/07 14:00,12570,12570,12570,12570,12570
2/3/07 15:00,12456,12456,12456,12456,12456
2/3/07 16:00,12780,12780,12780,12780,12780
2/3/07 17:00,13603,13603,13603,13603,13603
2/3/07 18:00,13152,13152,13152,13152,13152
2/3/07 19:00,12469,12469,12469,12469,12469
2/3/07 20:00,11794,11794,11794,11794,11794
2/3/07 21:00,11947,11947,11947,11947,11947
2/3/07 22:00,11896,11896,11896,11896,11896
2/3/07 23:00,11359,11359,11359,11359,11359
2/4/07 0:00,10948,10948,10948,10948,10948
2/4/07 1:00,10554,10554,10554,10554,10554
2/4/07 2:00,10366,10366,10366,10366,10366
2/4/07 3:00,10357,10357,10357,10357,10357
2/4/07 4:00,10747,10747,10747,10747,10747
2/4/07 5:00,11862,11862,11862,11862,11862
2/4/07 6:00,12747,12747,12747,12747,12747
2/4/07 7:00,12973,12973,12973,12973,12973
2/4/07 8:00,13085,13085,13085,13085,13085
2/4/07 9:00,12893,12893,12893,12893,12893
2/4/07 10:00,12889,12889,12889,12889,12889
2/4/07 11:00,12683,12683,12683,12683,12683
2/4/07 12:00,12682,12682,12682,12682,12682
2/4/07 13:00,12515,12515,12515,12515,12515
2/4/07 14:00,12532,12532,12532,12532,12532
2/4/07 15:00,12455,12455,12455,12455,12455
2/4/07 16:00,12754,12754,12754,12754,12754
2/4/07 17:00,13492,13492,13492,13492,13492
2/4/07 18:00,13111,13111,13111,13111,13111
2/4/07 19:00,12499,12499,12499,12499,12499
2/4/07 20:00,11899,11899,11899,11899,11899
2/4/07 21:00,12133,12133,12133,12133,12133
2/4/07 22:00,12044,12044,12044,12044,12044
2/4/07 23:00,11537,11537,11537,11537,11537
2/5/07 0:00,11042,11042,11042,11042,11042
2/5/07 1:00,10676,10676,10676,10676,10676
2/5/07 2:00,10412,10412,10412,10412,10412
2/5/07 3:00,10350,10350,10350,10350,10350
2/5/07 4:00,10685,10685,10685,10685,10685
2/5/07 5:00,11883,11883,11883,11883,11883
2/5/07 6:00,12918,12918,12918,12918,12918
2/5/07 7:00,12943,12943,12943,12943,12943
2/5/07 8:00,13123,13123,13123,13123,13123
2/5/07 9:00,13166,13166,13166,13166,13166
2/5/07 10:00,13117,13117,13117,13117,13117
2/5/07 11:00,12872,12872,12872,12872,12872
2/5/07 12:00,12899,12899,12899,12899,12899
2/5/07 13:00,12844,12844,12844,12844,12844
2/5/07 14:00,12857,12857,12857,12857,12857
2/5/07 15:00,12823,12823,12823,12823,12823
2/5/07 16:00,13174,13174,13174,13174,13174
2/5/07 17:00,13650,13650,13650,13650,13650
2/5/07 18:00,13155,13155,13155,13155,13155
2/5/07 19:00,12505,12505,12505,12505,12505
2/5/07 20:00,11945,11945,11945,11945,11945
2/5/07 21:00,12234,12234,12234,12234,12234
2/5/07 22:00,12314,12314,12314,12314,12314
2/5/07 23:00,11675,11675,11675,11675,11675
2/6/07 0:00,11255,11255,11255,11255,11255
2/6/07 1:00,10852,10852,10852,10852,10852
2/6/07 2:00,10597,10597,10597,10597,10597
2/6/07 3:00,10483,10483,10483,10483,10483
2/6/07 4:00,10817,10817,10817,10817,10817
2/6/07 5:00,11974,11974,11974,11974,11974
2/6/07 6:00,12940,12940,12940,12940,12940
2/6/07 7:00,13031,13031,13031,13031,13031
2/6/07 8:00,13222,13222,13222,13222,13222
2/6/07 9:00,13145,13145,13145,13145,13145
2/6/07 10:00,13107,13107,13107,13107,13107
2/6/07 11:00,12821,12821,12821,12821,12821
2/6/07 12:00,12746,12746,12746,12746,12746
2/6/07 13:00,12542,12542,12542,12542,12542
2/6/07 14:00,12443,12443,12443,12443,12443
2/6/07 15:00,12325,12325,12325,12325,12325
2/6/07 16:00,12522,12522,12522,12522,12522
2/6/07 17:00,13159,13159,13159,13159,13159
2/6/07 18:00,12774,12774,12774,12774,12774
2/6/07 19:00,12210,12210,12210,12210,12210
2/6/07 20:00,11710,11710,11710,11710,11710
2/6/07 21:00,11989,11989,11989,11989,11989
2/6/07 22:00,12122,12122,12122,12122,12122
2/6/07 23:00,11528,11528,11528,11528,11528
2/7/07 0:00,11029,11029,11029,11029,11029
2/7/07 1:00,10592,10592,10592,10592,10592
2/7/07 2:00,10224,10224,10224,10224,10224
2/7/07 3:00,10015,10015,10015,10015,10015
2/7/07 4:00,9937,9937,9937,9937,9937
2/7/07 5:00,10151,10151,10151,10151,10151
2/7/07 6:00,10388,10388,10388,10388,10388
2/7/07 7:00,10777,10777,10777,10777,10777
2/7/07 8:00,11277,11277,11277,11277,11277
2/7/07 9:00,11507,11507,11507,11507,11507
2/7/07 10:00,11634,11634,11634,11634,11634
2/7/07 11:00,11621,11621,11621,11621,11621
2/7/07 12:00,11383,11383,11383,11383,11383
2/7/07 13:00,11201,11201,11201,11201,11201
2/7/07 14:00,11141,11141,11141,11141,11141
2/7/07 15:00,11207,11207,11207,11207,11207
2/7/07 16:00,11446,11446,11446,11446,11446
2/7/07 17:00,12004,12004,12004,12004,12004
2/7/07 18:00,11654,11654,11654,11654,11654
2/7/07 19:00,11184,11184,11184,11184,11184
2/7/07 20:00,10705,10705,10705,10705,10705
2/7/07 21:00,10829,10829,10829,10829,10829
2/7/07 22:00,10911,10911,10911,10911,10911
2/7/07 23:00,10478,10478,10478,10478,10478
2/8/07 0:00,10038,10038,10038,10038,10038
2/8/07 1:00,9567,9567,9567,9567,9567
2/8/07 2:00,9214,9214,9214,9214,9214
2/8/07 3:00,9094,9094,9094,9094,9094
2/8/07 4:00,9147,9147,9147,9147,9147
2/8/07 5:00,9253,9253,9253,9253,9253
2/8/07 6:00,9267,9267,9267,9267,9267
2/8/07 7:00,9583,9583,9583,9583,9583
2/8/07 8:00,10241,10241,10241,10241,10241
2/8/07 9:00,10591,10591,10591,10591,10591
2/8/07 10:00,10965,10965,10965,10965,10965
2/8/07 11:00,11050,11050,11050,11050,11050
2/8/07 12:00,10719,10719,10719,10719,10719
2/8/07 13:00,10442,10442,10442,10442,10442
2/8/07 14:00,10311,10311,10311,10311,10311
2/8/07 15:00,10184,10184,10184,10184,10184
2/8/07 16:00,10502,10502,10502,10502,10502
2/8/07 17:00,11479,11479,11479,11479,11479
2/8/07 18:00,11540,11540,11540,11540,11540
2/8/07 19:00,11180,11180,11180,11180,11180
2/8/07 20:00,10731,10731,10731,10731,10731
2/8/07 21:00,10837,10837,10837,10837,10837
2/8/07 22:00,10829,10829,10829,10829,10829
2/8/07 23:00,10333,10333,10333,10333,10333
2/9/07 0:00,10044,10044,10044,10044,10044
2/9/07 1:00,9712,9712,9712,9712,9712
2/9/07 2:00,9458,9458,9458,9458,9458
2/9/07 3:00,9421,9421,9421,9421,9421
2/9/07 4:00,9881,9881,9881,9881,9881
2/9/07 5:00,11118,11118,11118,11118,11118
2/9/07 6:00,12189,12189,12189,12189,12189
2/9/07 7:00,12413,12413,12413,12413,12413
2/9/07 8:00,12647,12647,12647,12647,12647
2/9/07 9:00,12630,12630,12630,12630,12630
2/9/07 10:00,12824,12824,12824,12824,12824
2/9/07 11:00,12642,12642,12642,12642,12642
2/9/07 12:00,12759,12759,12759,12759,12759
2/9/07 13:00,12602,12602,12602,12602,12602
2/9/07 14:00,12560,12560,12560,12560,12560
2/9/07 15:00,12523,12523,12523,12523,12523
2/9/07 16:00,12880,12880,12880,12880,12880
2/9/07 17:00,13306,13306,13306,13306,13306
2/9/07 18:00,12870,12870,12870,12870,12870
2/9/07 19:00,12217,12217,12217,12217,12217
2/9/07 20:00,11585,11585,11585,11585,11585
2/9/07 21:00,11797,11797,11797,11797,11797
2/9/07 22:00,11694,11694,11694,11694,11694
2/9/07 23:00,11035,11035,11035,11035,11035
2/10/07 0:00,10532,10532,10532,10532,10532
2/10/07 1:00,10151,10151,10151,10151,10151
2/10/07 2:00,9995,9995,9995,9995,9995
2/10/07 3:00,10040,10040,10040,10040,10040
2/10/07 4:00,10458,10458,10458,10458,10458
2/10/07 5:00,11631,11631,11631,11631,11631
2/10/07 6:00,12564,12564,12564,12564,12564
2/10/07 7:00,12678,12678,12678,12678,12678
2/10/07 8:00,12829,12829,12829,12829,12829
2/10/07 9:00,12843,12843,12843,12843,12843
2/10/07 10:00,13007,13007,13007,13007,13007
2/10/07 11:00,12807,12807,12807,12807,12807
2/10/07 12:00,12805,12805,12805,12805,12805
2/10/07 13:00,12726,12726,12726,12726,12726
2/10/07 14:00,12714,12714,12714,12714,12714
2/10/07 15:00,12635,12635,12635,12635,12635
2/10/07 16:00,12931,12931,12931,12931,12931
2/10/07 17:00,13359,13359,13359,13359,13359
2/10/07 18:00,12919,12919,12919,12919,12919
2/10/07 19:00,12258,12258,12258,12258,12258
2/10/07 20:00,11613,11613,11613,11613,11613
2/10/07 21:00,11822,11822,11822,11822,11822
2/10/07 22:00,11674,11674,11674,11674,11674
2/10/07 23:00,10915,10915,10915,10915,10915
2/11/07 0:00,10418,10418,10418,10418,10418
2/11/07 1:00,10061,10061,10061,10061,10061
2/11/07 2:00,9810,9810,9810,9810,9810
2/11/07 3:00,9802,9802,9802,9802,9802
2/11/07 4:00,10250,10250,10250,10250,10250
2/11/07 5:00,11385,11385,11385,11385,11385
2/11/07 6:00,12438,12438,12438,12438,12438
2/11/07 7:00,12645,12645,12645,12645,12645
2/11/07 8:00,12825,12825,12825,12825,12825
2/11/07 9:00,12921,12921,12921,12921,12921
2/11/07 10:00,13029,13029,13029,13029,13029
2/11/07 11:00,12779,12779,12779,12779,12779
2/11/07 12:00,12751,12751,12751,12751,12751
2/11/07 13:00,12624,12624,12624,12624,12624
2/11/07 14:00,12522,12522,12522,12522,12522
2/11/07 15:00,12475,12475,12475,12475,12475
2/11/07 16:00,12576,12576,12576,12576,12576
2/11/07 17:00,13238,13238,13238,13238,13238
2/11/07 18:00,12929,12929,12929,12929,12929
2/11/07 19:00,12358,12358,12358,12358,12358
2/11/07 20:00,11665,11665,11665,11665,11665
2/11/07 21:00,11897,11897,11897,11897,11897
2/11/07 22:00,11853,11853,11853,11853,11853
2/11/07 23:00,11275,11275,11275,11275,11275
2/12/07 0:00,10763,10763,10763,10763,10763
2/12/07 1:00,10286,10286,10286,10286,10286
2/12/07 2:00,10194,10194,10194,10194,10194
2/12/07 3:00,10199,10199,10199,10199,10199
2/12/07 4:00,10598,10598,10598,10598,10598
2/12/07 5:00,11748,11748,11748,11748,11748
2/12/07 6:00,12783,12783,12783,12783,12783
2/12/07 7:00,12778,12778,12778,12778,12778
2/12/07 8:00,12921,12921,12921,12921,12921
2/12/07 9:00,12837,12837,12837,12837,12837
2/12/07 10:00,12927,12927,12927,12927,12927
2/12/07 11:00,12566,12566,12566,12566,12566
2/12/07 12:00,12448,12448,12448,12448,12448
2/12/07 13:00,12275,12275,12275,12275,12275
2/12/07 14:00,12201,12201,12201,12201,12201
2/12/07 15:00,12073,12073,12073,12073,12073
2/12/07 16:00,12288,12288,12288,12288,12288
2/12/07 17:00,13053,13053,13053,13053,13053
2/12/07 18:00,12818,12818,12818,12818,12818
2/12/07 19:00,12179,12179,12179,12179,12179
2/12/07 20:00,11538,11538,11538,11538,11538
2/12/07 21:00,11790,11790,11790,11790,11790
2/12/07 22:00,11707,11707,11707,11707,11707
2/12/07 23:00,11082,11082,11082,11082,11082
2/13/07 0:00,10713,10713,10713,10713,10713
2/13/07 1:00,10278,10278,10278,10278,10278
2/13/07 2:00,10095,10095,10095,10095,10095
2/13/07 3:00,10079,10079,10079,10079,10079
