Hour,day_ahead_norm,Wind Farm 1 (MW),day_ahead_norm,Wind Farm 2 (MW),day_ahead_norm,Wind Farm 3 (MW),day_ahead_norm,Wind Farm 4 (MW),day_ahead_norm,Wind Farm 5 (MW),Wind Farm 6 (MW),day_ahead_norm,Offshore Wind1 (MW),Offshore Wind (MW),year
5/19/07 9:00,0.865139067,12977.08601,0.543842435,8157.636523,0.517708957,7765.634358,0.819567859,12293.51789,0.821563065,12323.44598,8112.004101,0.540800273,0.615526319,9232.894785,2007
5/19/07 10:00,0.865139067,12977.08601,0.543842435,8157.636523,0.517708957,7765.634358,0.819567859,12293.51789,0.821563065,12323.44598,8112.004101,0.540800273,0.561018109,8415.271635,2007
5/19/07 11:00,0.865139067,12977.08601,0.543842435,8157.636523,0.517708957,7765.634358,0.819567859,12293.51789,0.821563065,12323.44598,8112.004101,0.540800273,0.508203745,7623.056175,2007
5/19/07 12:00,0.877274096,13159.11144,0.57317245,8597.586751,0.551448882,8271.733224,0.827425957,12411.38935,0.841610074,12624.15111,8632.248938,0.575483263,0.467406183,7011.092745,2007
5/19/07 13:00,0.877274096,13159.11144,0.57317245,8597.586751,0.551448882,8271.733224,0.827425957,12411.38935,0.841610074,12624.15111,8632.248938,0.575483263,0.429060072,6435.90108,2007
5/19/07 14:00,0.877274096,13159.11144,0.57317245,8597.586751,0.551448882,8271.733224,0.827425957,12411.38935,0.841610074,12624.15111,8632.248938,0.575483263,0.393890947,5908.364205,2007
5/19/07 15:00,0.877274096,13159.11144,0.57317245,8597.586751,0.551448882,8271.733224,0.827425957,12411.38935,0.841610074,12624.15111,8632.248938,0.575483263,0.383484393,5752.265895,2007
5/19/07 16:00,0.877274096,13159.11144,0.57317245,8597.586751,0.551448882,8271.733224,0.827425957,12411.38935,0.841610074,12624.15111,8632.248938,0.575483263,0.347257018,5208.85527,2007
5/19/07 17:00,0.877274096,13159.11144,0.57317245,8597.586751,0.551448882,8271.733224,0.827425957,12411.38935,0.841610074,12624.15111,8632.248938,0.575483263,0.29848069,4477.21035,2007
5/19/07 18:00,0.877274096,13159.11144,0.57317245,8597.586751,0.551448882,8271.733224,0.827425957,12411.38935,0.841610074,12624.15111,8632.248938,0.575483263,0.253333688,3800.00532,2007
5/19/07 19:00,0.877274096,13159.11144,0.57317245,8597.586751,0.551448882,8271.733224,0.827425957,12411.38935,0.841610074,12624.15111,8632.248938,0.575483263,0.232305512,3484.58268,2007
5/19/07 20:00,0.877274096,13159.11144,0.57317245,8597.586751,0.551448882,8271.733224,0.827425957,12411.38935,0.841610074,12624.15111,8632.248938,0.575483263,0.217211604,3258.17406,2007
5/19/07 21:00,0.877274096,13159.11144,0.57317245,8597.586751,0.551448882,8271.733224,0.827425957,12411.38935,0.841610074,12624.15111,8632.248938,0.575483263,0.215105146,3226.57719,2007
5/19/07 22:00,0.877274096,13159.11144,0.57317245,8597.586751,0.551448882,8271.733224,0.827425957,12411.38935,0.841610074,12624.15111,8632.248938,0.575483263,0.231453761,3471.806415,2007
5/19/07 23:00,0.877274096,13159.11144,0.57317245,8597.586751,0.551448882,8271.733224,0.827425957,12411.38935,0.841610074,12624.15111,8632.248938,0.575483263,0.256314069,3844.711035,2007
5/20/07 0:00,0.873250782,13098.76174,0.600652635,9009.789526,0.581048548,8715.728223,0.821196198,12317.94298,0.847564995,12713.47493,9061.93614,0.604129076,0.278919458,4183.79187,2007
5/20/07 1:00,0.873250782,13098.76174,0.600652635,9009.789526,0.581048548,8715.728223,0.821196198,12317.94298,0.847564995,12713.47493,9061.93614,0.604129076,0.479676455,7195.146825,2007
5/20/07 2:00,0.873250782,13098.76174,0.600652635,9009.789526,0.581048548,8715.728223,0.821196198,12317.94298,0.847564995,12713.47493,9061.93614,0.604129076,0.48941797,7341.26955,2007
5/20/07 3:00,0.873250782,13098.76174,0.600652635,9009.789526,0.581048548,8715.728223,0.821196198,12317.94298,0.847564995,12713.47493,9061.93614,0.604129076,0.518818021,7782.270315,2007
5/20/07 4:00,0.873250782,13098.76174,0.600652635,9009.789526,0.581048548,8715.728223,0.821196198,12317.94298,0.847564995,12713.47493,9061.93614,0.604129076,0.545857012,8187.85518,2007
5/20/07 5:00,0.873250782,13098.76174,0.600652635,9009.789526,0.581048548,8715.728223,0.821196198,12317.94298,0.847564995,12713.47493,9061.93614,0.604129076,0.579884946,8698.27419,2007
5/20/07 6:00,0.873250782,13098.76174,0.600652635,9009.789526,0.581048548,8715.728223,0.821196198,12317.94298,0.847564995,12713.47493,9061.93614,0.604129076,0.598146617,8972.199255,2007
5/20/07 7:00,0.873250782,13098.76174,0.600652635,9009.789526,0.581048548,8715.728223,0.821196198,12317.94298,0.847564995,12713.47493,9061.93614,0.604129076,0.617759824,9266.39736,2007
5/20/07 8:00,0.873250782,13098.76174,0.600652635,9009.789526,0.581048548,8715.728223,0.821196198,12317.94298,0.847564995,12713.47493,9061.93614,0.604129076,0.668006003,10020.09005,2007
5/20/07 9:00,0.873250782,13098.76174,0.600652635,9009.789526,0.581048548,8715.728223,0.821196198,12317.94298,0.847564995,12713.47493,9061.93614,0.604129076,0.702170491,10532.55737,2007
5/20/07 10:00,0.873250782,13098.76174,0.600652635,9009.789526,0.581048548,8715.728223,0.821196198,12317.94298,0.847564995,12713.47493,9061.93614,0.604129076,0.698233366,10473.50049,2007
5/20/07 11:00,0.873250782,13098.76174,0.600652635,9009.789526,0.581048548,8715.728223,0.821196198,12317.94298,0.847564995,12713.47493,9061.93614,0.604129076,0.676748157,10151.22236,2007
5/20/07 12:00,0.860402882,12906.04323,0.608266115,9123.991728,0.603134096,9047.011435,0.807259798,12108.89697,0.838286579,12574.29868,9261.005223,0.617400348,0.661494315,9922.414725,2007
5/20/07 13:00,0.860402882,12906.04323,0.608266115,9123.991728,0.603134096,9047.011435,0.807259798,12108.89697,0.838286579,12574.29868,9261.005223,0.617400348,0.650454402,9756.81603,2007
5/20/07 14:00,0.860402882,12906.04323,0.608266115,9123.991728,0.603134096,9047.011435,0.807259798,12108.89697,0.838286579,12574.29868,9261.005223,0.617400348,0.616648018,9249.72027,2007
5/20/07 15:00,0.860402882,12906.04323,0.608266115,9123.991728,0.603134096,9047.011435,0.807259798,12108.89697,0.838286579,12574.29868,9261.005223,0.617400348,0.619074166,9286.11249,2007
5/20/07 16:00,0.860402882,12906.04323,0.608266115,9123.991728,0.603134096,9047.011435,0.807259798,12108.89697,0.838286579,12574.29868,9261.005223,0.617400348,0.614425659,9216.384885,2007
5/20/07 17:00,0.860402882,12906.04323,0.608266115,9123.991728,0.603134096,9047.011435,0.807259798,12108.89697,0.838286579,12574.29868,9261.005223,0.617400348,0.611212611,9168.189165,2007
5/20/07 18:00,0.860402882,12906.04323,0.608266115,9123.991728,0.603134096,9047.011435,0.807259798,12108.89697,0.838286579,12574.29868,9261.005223,0.617400348,0.603012264,9045.18396,2007
5/20/07 19:00,0.860402882,12906.04323,0.608266115,9123.991728,0.603134096,9047.011435,0.807259798,12108.89697,0.838286579,12574.29868,9261.005223,0.617400348,0.595950663,8939.259945,2007
5/20/07 20:00,0.860402882,12906.04323,0.608266115,9123.991728,0.603134096,9047.011435,0.807259798,12108.89697,0.838286579,12574.29868,9261.005223,0.617400348,0.584528446,8767.92669,2007
5/20/07 21:00,0.860402882,12906.04323,0.608266115,9123.991728,0.603134096,9047.011435,0.807259798,12108.89697,0.838286579,12574.29868,9261.005223,0.617400348,0.579358518,8690.37777,2007
5/20/07 22:00,0.860402882,12906.04323,0.608266115,9123.991728,0.603134096,9047.011435,0.807259798,12108.89697,0.838286579,12574.29868,9261.005223,0.617400348,0.577863693,8667.955395,2007
5/20/07 23:00,0.860402882,12906.04323,0.608266115,9123.991728,0.603134096,9047.011435,0.807259798,12108.89697,0.838286579,12574.29868,9261.005223,0.617400348,0.578855753,8682.836295,2007
5/21/07 0:00,0.847021282,12705.31923,0.609290183,9139.352739,0.613720477,9205.807149,0.800131202,12001.96803,0.829217434,12438.26151,9305.146337,0.620343089,0.614270747,9214.061205,2007
5/21/07 1:00,0.847021282,12705.31923,0.609290183,9139.352739,0.613720477,9205.807149,0.800131202,12001.96803,0.829217434,12438.26151,9305.146337,0.620343089,0.734598219,11018.97329,2007
5/21/07 2:00,0.847021282,12705.31923,0.609290183,9139.352739,0.613720477,9205.807149,0.800131202,12001.96803,0.829217434,12438.26151,9305.146337,0.620343089,0.708772004,10631.58006,2007
5/21/07 3:00,0.847021282,12705.31923,0.609290183,9139.352739,0.613720477,9205.807149,0.800131202,12001.96803,0.829217434,12438.26151,9305.146337,0.620343089,0.703463197,10551.94796,2007
5/21/07 4:00,0.847021282,12705.31923,0.609290183,9139.352739,0.613720477,9205.807149,0.800131202,12001.96803,0.829217434,12438.26151,9305.146337,0.620343089,0.690482795,10357.24193,2007
5/21/07 5:00,0.847021282,12705.31923,0.609290183,9139.352739,0.613720477,9205.807149,0.800131202,12001.96803,0.829217434,12438.26151,9305.146337,0.620343089,0.688734472,10331.01708,2007
5/21/07 6:00,0.847021282,12705.31923,0.609290183,9139.352739,0.613720477,9205.807149,0.800131202,12001.96803,0.829217434,12438.26151,9305.146337,0.620343089,0.678363621,10175.45432,2007
5/21/07 7:00,0.847021282,12705.31923,0.609290183,9139.352739,0.613720477,9205.807149,0.800131202,12001.96803,0.829217434,12438.26151,9305.146337,0.620343089,0.64566195,9684.92925,2007
5/21/07 8:00,0.847021282,12705.31923,0.609290183,9139.352739,0.613720477,9205.807149,0.800131202,12001.96803,0.829217434,12438.26151,9305.146337,0.620343089,0.602487862,9037.31793,2007
5/21/07 9:00,0.847021282,12705.31923,0.609290183,9139.352739,0.613720477,9205.807149,0.800131202,12001.96803,0.829217434,12438.26151,9305.146337,0.620343089,0.58216244,8732.4366,2007
5/21/07 10:00,0.847021282,12705.31923,0.609290183,9139.352739,0.613720477,9205.807149,0.800131202,12001.96803,0.829217434,12438.26151,9305.146337,0.620343089,0.520533681,7808.005215,2007
5/21/07 11:00,0.847021282,12705.31923,0.609290183,9139.352739,0.613720477,9205.807149,0.800131202,12001.96803,0.829217434,12438.26151,9305.146337,0.620343089,0.448253572,6723.80358,2007
5/21/07 12:00,0.841420412,12621.30618,0.621322811,9319.84216,0.621920109,9328.801632,0.79351294,11902.69411,0.82338208,12350.73119,9463.938475,0.630929232,0.382930756,5743.96134,2007
5/21/07 13:00,0.841420412,12621.30618,0.621322811,9319.84216,0.621920109,9328.801632,0.79351294,11902.69411,0.82338208,12350.73119,9463.938475,0.630929232,0.323687226,4855.30839,2007
5/21/07 14:00,0.841420412,12621.30618,0.621322811,9319.84216,0.621920109,9328.801632,0.79351294,11902.69411,0.82338208,12350.73119,9463.938475,0.630929232,0.272680283,4090.204245,2007
5/21/07 15:00,0.841420412,12621.30618,0.621322811,9319.84216,0.621920109,9328.801632,0.79351294,11902.69411,0.82338208,12350.73119,9463.938475,0.630929232,0.231486872,3472.30308,2007
5/21/07 16:00,0.841420412,12621.30618,0.621322811,9319.84216,0.621920109,9328.801632,0.79351294,11902.69411,0.82338208,12350.73119,9463.938475,0.630929232,0.186542675,2798.140125,2007
5/21/07 17:00,0.841420412,12621.30618,0.621322811,9319.84216,0.621920109,9328.801632,0.79351294,11902.69411,0.82338208,12350.73119,9463.938475,0.630929232,0.150997937,2264.969055,2007
5/21/07 18:00,0.841420412,12621.30618,0.621322811,9319.84216,0.621920109,9328.801632,0.79351294,11902.69411,0.82338208,12350.73119,9463.938475,0.630929232,0.110290222,1654.35333,2007
5/21/07 19:00,0.841420412,12621.30618,0.621322811,9319.84216,0.621920109,9328.801632,0.79351294,11902.69411,0.82338208,12350.73119,9463.938475,0.630929232,0.074865162,1122.97743,2007
5/21/07 20:00,0.841420412,12621.30618,0.621322811,9319.84216,0.621920109,9328.801632,0.79351294,11902.69411,0.82338208,12350.73119,9463.938475,0.630929232,0.056552429,848.286435,2007
5/21/07 21:00,0.841420412,12621.30618,0.621322811,9319.84216,0.621920109,9328.801632,0.79351294,11902.69411,0.82338208,12350.73119,9463.938475,0.630929232,0.045476843,682.152645,2007
5/21/07 22:00,0.841420412,12621.30618,0.621322811,9319.84216,0.621920109,9328.801632,0.79351294,11902.69411,0.82338208,12350.73119,9463.938475,0.630929232,0.035470832,532.06248,2007
5/21/07 23:00,0.841420412,12621.30618,0.621322811,9319.84216,0.621920109,9328.801632,0.79351294,11902.69411,0.82338208,12350.73119,9463.938475,0.630929232,0.02929529,439.42935,2007
5/22/07 0:00,0.839463413,12591.95119,0.636047721,9540.715814,0.638653159,9579.797387,0.779322326,11689.83489,0.812675714,12190.13572,9665.753245,0.64438355,0.027179604,407.69406,2007
5/22/07 1:00,0.839463413,12591.95119,0.636047721,9540.715814,0.638653159,9579.797387,0.779322326,11689.83489,0.812675714,12190.13572,9665.753245,0.64438355,0.056519773,847.796595,2007
5/22/07 2:00,0.839463413,12591.95119,0.636047721,9540.715814,0.638653159,9579.797387,0.779322326,11689.83489,0.812675714,12190.13572,9665.753245,0.64438355,0.053509489,802.642335,2007
5/22/07 3:00,0.839463413,12591.95119,0.636047721,9540.715814,0.638653159,9579.797387,0.779322326,11689.83489,0.812675714,12190.13572,9665.753245,0.64438355,0.050065912,750.98868,2007
5/22/07 4:00,0.839463413,12591.95119,0.636047721,9540.715814,0.638653159,9579.797387,0.779322326,11689.83489,0.812675714,12190.13572,9665.753245,0.64438355,0.048153356,722.30034,2007
5/22/07 5:00,0.839463413,12591.95119,0.636047721,9540.715814,0.638653159,9579.797387,0.779322326,11689.83489,0.812675714,12190.13572,9665.753245,0.64438355,0.044584788,668.77182,2007
5/22/07 6:00,0.839463413,12591.95119,0.636047721,9540.715814,0.638653159,9579.797387,0.779322326,11689.83489,0.812675714,12190.13572,9665.753245,0.64438355,0.04007272,601.0908,2007
5/22/07 7:00,0.839463413,12591.95119,0.636047721,9540.715814,0.638653159,9579.797387,0.779322326,11689.83489,0.812675714,12190.13572,9665.753245,0.64438355,0.036630768,549.46152,2007
5/22/07 8:00,0.839463413,12591.95119,0.636047721,9540.715814,0.638653159,9579.797387,0.779322326,11689.83489,0.812675714,12190.13572,9665.753245,0.64438355,0.030068355,451.025325,2007
5/22/07 9:00,0.839463413,12591.95119,0.636047721,9540.715814,0.638653159,9579.797387,0.779322326,11689.83489,0.812675714,12190.13572,9665.753245,0.64438355,0.023319926,349.79889,2007
5/22/07 10:00,0.839463413,12591.95119,0.636047721,9540.715814,0.638653159,9579.797387,0.779322326,11689.83489,0.812675714,12190.13572,9665.753245,0.64438355,0.017904686,268.57029,2007
5/22/07 11:00,0.839463413,12591.95119,0.636047721,9540.715814,0.638653159,9579.797387,0.779322326,11689.83489,0.812675714,12190.13572,9665.753245,0.64438355,0.01798992,269.8488,2007
5/22/07 12:00,0.841772616,12626.58924,0.644386232,9665.793478,0.653683722,9805.25583,0.774158537,11612.37806,0.813020527,12195.30791,9828.124344,0.65520829,0.023258338,348.87507,2007
5/22/07 13:00,0.841772616,12626.58924,0.644386232,9665.793478,0.653683722,9805.25583,0.774158537,11612.37806,0.813020527,12195.30791,9828.124344,0.65520829,0.030129882,451.94823,2007
5/22/07 14:00,0.841772616,12626.58924,0.644386232,9665.793478,0.653683722,9805.25583,0.774158537,11612.37806,0.813020527,12195.30791,9828.124344,0.65520829,0.038515411,577.731165,2007
5/22/07 15:00,0.841772616,12626.58924,0.644386232,9665.793478,0.653683722,9805.25583,0.774158537,11612.37806,0.813020527,12195.30791,9828.124344,0.65520829,0.045341413,680.121195,2007
5/22/07 16:00,0.841772616,12626.58924,0.644386232,9665.793478,0.653683722,9805.25583,0.774158537,11612.37806,0.813020527,12195.30791,9828.124344,0.65520829,0.052191582,782.87373,2007
5/22/07 17:00,0.841772616,12626.58924,0.644386232,9665.793478,0.653683722,9805.25583,0.774158537,11612.37806,0.813020527,12195.30791,9828.124344,0.65520829,0.06099521,914.92815,2007
5/22/07 18:00,0.841772616,12626.58924,0.644386232,9665.793478,0.653683722,9805.25583,0.774158537,11612.37806,0.813020527,12195.30791,9828.124344,0.65520829,0.076960698,1154.41047,2007
5/22/07 19:00,0.841772616,12626.58924,0.644386232,9665.793478,0.653683722,9805.25583,0.774158537,11612.37806,0.813020527,12195.30791,9828.124344,0.65520829,0.084190406,1262.85609,2007
5/22/07 20:00,0.841772616,12626.58924,0.644386232,9665.793478,0.653683722,9805.25583,0.774158537,11612.37806,0.813020527,12195.30791,9828.124344,0.65520829,0.091340482,1370.10723,2007
5/22/07 21:00,0.841772616,12626.58924,0.644386232,9665.793478,0.653683722,9805.25583,0.774158537,11612.37806,0.813020527,12195.30791,9828.124344,0.65520829,0.101042926,1515.64389,2007
5/22/07 22:00,0.841772616,12626.58924,0.644386232,9665.793478,0.653683722,9805.25583,0.774158537,11612.37806,0.813020527,12195.30791,9828.124344,0.65520829,0.112192191,1682.882865,2007
5/22/07 23:00,0.841772616,12626.58924,0.644386232,9665.793478,0.653683722,9805.25583,0.774158537,11612.37806,0.813020527,12195.30791,9828.124344,0.65520829,0.125884727,1888.270905,2007
5/23/07 0:00,0.842323542,12634.85312,0.644280434,9664.206505,0.669543862,10043.15794,0.762161195,11432.41793,0.811545849,12173.18773,9865.95422,0.657730281,0.13816449,2072.46735,2007
5/23/07 1:00,0.842323542,12634.85312,0.644280434,9664.206505,0.669543862,10043.15794,0.762161195,11432.41793,0.811545849,12173.18773,9865.95422,0.657730281,0.105080307,1576.204605,2007
5/23/07 2:00,0.842323542,12634.85312,0.644280434,9664.206505,0.669543862,10043.15794,0.762161195,11432.41793,0.811545849,12173.18773,9865.95422,0.657730281,0.100158297,1502.374455,2007
5/23/07 3:00,0.842323542,12634.85312,0.644280434,9664.206505,0.669543862,10043.15794,0.762161195,11432.41793,0.811545849,12173.18773,9865.95422,0.657730281,0.094506152,1417.59228,2007
5/23/07 4:00,0.842323542,12634.85312,0.644280434,9664.206505,0.669543862,10043.15794,0.762161195,11432.41793,0.811545849,12173.18773,9865.95422,0.657730281,0.089276962,1339.15443,2007
5/23/07 5:00,0.842323542,12634.85312,0.644280434,9664.206505,0.669543862,10043.15794,0.762161195,11432.41793,0.811545849,12173.18773,9865.95422,0.657730281,0.083691254,1255.36881,2007
5/23/07 6:00,0.842323542,12634.85312,0.644280434,9664.206505,0.669543862,10043.15794,0.762161195,11432.41793,0.811545849,12173.18773,9865.95422,0.657730281,0.079042144,1185.63216,2007
5/23/07 7:00,0.842323542,12634.85312,0.644280434,9664.206505,0.669543862,10043.15794,0.762161195,11432.41793,0.811545849,12173.18773,9865.95422,0.657730281,0.076353714,1145.30571,2007
5/23/07 8:00,0.842323542,12634.85312,0.644280434,9664.206505,0.669543862,10043.15794,0.762161195,11432.41793,0.811545849,12173.18773,9865.95422,0.657730281,0.072170101,1082.551515,2007
5/23/07 9:00,0.842323542,12634.85312,0.644280434,9664.206505,0.669543862,10043.15794,0.762161195,11432.41793,0.811545849,12173.18773,9865.95422,0.657730281,0.068262748,1023.94122,2007
5/23/07 10:00,0.842323542,12634.85312,0.644280434,9664.206505,0.669543862,10043.15794,0.762161195,11432.41793,0.811545849,12173.18773,9865.95422,0.657730281,0.064539015,968.085225,2007
5/23/07 11:00,0.842323542,12634.85312,0.644280434,9664.206505,0.669543862,10043.15794,0.762161195,11432.41793,0.811545849,12173.18773,9865.95422,0.657730281,0.063635506,954.53259,2007
5/23/07 12:00,0.838877559,12583.16338,0.645875633,9688.134491,0.682864666,10242.96999,0.750170946,11252.56419,0.806306124,12094.59186,9897.904694,0.659860313,0.066088788,991.33182,2007
5/23/07 13:00,0.838877559,12583.16338,0.645875633,9688.134491,0.682864666,10242.96999,0.750170946,11252.56419,0.806306124,12094.59186,9897.904694,0.659860313,0.073537014,1103.05521,2007
5/23/07 14:00,0.838877559,12583.16338,0.645875633,9688.134491,0.682864666,10242.96999,0.750170946,11252.56419,0.806306124,12094.59186,9897.904694,0.659860313,0.08462996,1269.4494,2007
5/23/07 15:00,0.838877559,12583.16338,0.645875633,9688.134491,0.682864666,10242.96999,0.750170946,11252.56419,0.806306124,12094.59186,9897.904694,0.659860313,0.095479071,1432.186065,2007
5/23/07 16:00,0.838877559,12583.16338,0.645875633,9688.134491,0.682864666,10242.96999,0.750170946,11252.56419,0.806306124,12094.59186,9897.904694,0.659860313,0.110374711,1655.620665,2007
5/23/07 17:00,0.838877559,12583.16338,0.645875633,9688.134491,0.682864666,10242.96999,0.750170946,11252.56419,0.806306124,12094.59186,9897.904694,0.659860313,0.124758989,1871.384835,2007
5/23/07 18:00,0.838877559,12583.16338,0.645875633,9688.134491,0.682864666,10242.96999,0.750170946,11252.56419,0.806306124,12094.59186,9897.904694,0.659860313,0.140093535,2101.403025,2007
5/23/07 19:00,0.838877559,12583.16338,0.645875633,9688.134491,0.682864666,10242.96999,0.750170946,11252.56419,0.806306124,12094.59186,9897.904694,0.659860313,0.154061198,2310.91797,2007
5/23/07 20:00,0.838877559,12583.16338,0.645875633,9688.134491,0.682864666,10242.96999,0.750170946,11252.56419,0.806306124,12094.59186,9897.904694,0.659860313,0.166481704,2497.22556,2007
5/23/07 21:00,0.838877559,12583.16338,0.645875633,9688.134491,0.682864666,10242.96999,0.750170946,11252.56419,0.806306124,12094.59186,9897.904694,0.659860313,0.177293509,2659.402635,2007
5/23/07 22:00,0.838877559,12583.16338,0.645875633,9688.134491,0.682864666,10242.96999,0.750170946,11252.56419,0.806306124,12094.59186,9897.904694,0.659860313,0.185880259,2788.203885,2007
5/23/07 23:00,0.838877559,12583.16338,0.645875633,9688.134491,0.682864666,10242.96999,0.750170946,11252.56419,0.806306124,12094.59186,9897.904694,0.659860313,0.195931241,2938.968615,2007
5/24/07 0:00,0.835022569,12525.33853,0.650414407,9756.216109,0.688938677,10334.08016,0.739862502,11097.93752,0.802333653,12035.00479,9982.707202,0.665513813,0.203329906,3049.94859,2007
5/24/07 1:00,0.835022569,12525.33853,0.650414407,9756.216109,0.688938677,10334.08016,0.739862502,11097.93752,0.802333653,12035.00479,9982.707202,0.665513813,0.320894003,4813.410045,2007
5/24/07 2:00,0.835022569,12525.33853,0.650414407,9756.216109,0.688938677,10334.08016,0.739862502,11097.93752,0.802333653,12035.00479,9982.707202,0.665513813,0.309206426,4638.09639,2007
5/24/07 3:00,0.835022569,12525.33853,0.650414407,9756.216109,0.688938677,10334.08016,0.739862502,11097.93752,0.802333653,12035.00479,9982.707202,0.665513813,0.297041655,4455.624825,2007
5/24/07 4:00,0.835022569,12525.33853,0.650414407,9756.216109,0.688938677,10334.08016,0.739862502,11097.93752,0.802333653,12035.00479,9982.707202,0.665513813,0.287504941,4312.574115,2007
5/24/07 5:00,0.835022569,12525.33853,0.650414407,9756.216109,0.688938677,10334.08016,0.739862502,11097.93752,0.802333653,12035.00479,9982.707202,0.665513813,0.273535579,4103.033685,2007
5/24/07 6:00,0.835022569,12525.33853,0.650414407,9756.216109,0.688938677,10334.08016,0.739862502,11097.93752,0.802333653,12035.00479,9982.707202,0.665513813,0.262014568,3930.21852,2007
5/24/07 7:00,0.835022569,12525.33853,0.650414407,9756.216109,0.688938677,10334.08016,0.739862502,11097.93752,0.802333653,12035.00479,9982.707202,0.665513813,0.251197755,3767.966325,2007
5/24/07 8:00,0.835022569,12525.33853,0.650414407,9756.216109,0.688938677,10334.08016,0.739862502,11097.93752,0.802333653,12035.00479,9982.707202,0.665513813,0.231110036,3466.65054,2007
5/24/07 9:00,0.835022569,12525.33853,0.650414407,9756.216109,0.688938677,10334.08016,0.739862502,11097.93752,0.802333653,12035.00479,9982.707202,0.665513813,0.215382546,3230.73819,2007
5/24/07 10:00,0.835022569,12525.33853,0.650414407,9756.216109,0.688938677,10334.08016,0.739862502,11097.93752,0.802333653,12035.00479,9982.707202,0.665513813,0.212154642,3182.31963,2007
5/24/07 11:00,0.835022569,12525.33853,0.650414407,9756.216109,0.688938677,10334.08016,0.739862502,11097.93752,0.802333653,12035.00479,9982.707202,0.665513813,0.219126195,3286.892925,2007
5/24/07 12:00,0.827185929,12407.78893,0.665681958,9985.229373,0.688922405,10333.83608,0.724747777,10871.21665,0.791437328,11871.55992,10143.73899,0.676249266,0.243786529,3656.797935,2007
5/24/07 13:00,0.827185929,12407.78893,0.665681958,9985.229373,0.688922405,10333.83608,0.724747777,10871.21665,0.791437328,11871.55992,10143.73899,0.676249266,0.282390177,4235.852655,2007
5/24/07 14:00,0.827185929,12407.78893,0.665681958,9985.229373,0.688922405,10333.83608,0.724747777,10871.21665,0.791437328,11871.55992,10143.73899,0.676249266,0.328802854,4932.04281,2007
5/24/07 15:00,0.827185929,12407.78893,0.665681958,9985.229373,0.688922405,10333.83608,0.724747777,10871.21665,0.791437328,11871.55992,10143.73899,0.676249266,0.374928266,5623.92399,2007
5/24/07 16:00,0.827185929,12407.78893,0.665681958,9985.229373,0.688922405,10333.83608,0.724747777,10871.21665,0.791437328,11871.55992,10143.73899,0.676249266,0.428063154,6420.94731,2007
5/24/07 17:00,0.827185929,12407.78893,0.665681958,9985.229373,0.688922405,10333.83608,0.724747777,10871.21665,0.791437328,11871.55992,10143.73899,0.676249266,0.483308882,7249.63323,2007
5/24/07 18:00,0.827185929,12407.78893,0.665681958,9985.229373,0.688922405,10333.83608,0.724747777,10871.21665,0.791437328,11871.55992,10143.73899,0.676249266,0.540903747,8113.556205,2007
5/24/07 19:00,0.827185929,12407.78893,0.665681958,9985.229373,0.688922405,10333.83608,0.724747777,10871.21665,0.791437328,11871.55992,10143.73899,0.676249266,0.577805579,8667.083685,2007
5/24/07 20:00,0.827185929,12407.78893,0.665681958,9985.229373,0.688922405,10333.83608,0.724747777,10871.21665,0.791437328,11871.55992,10143.73899,0.676249266,0.619639337,9294.590055,2007
5/24/07 21:00,0.827185929,12407.78893,0.665681958,9985.229373,0.688922405,10333.83608,0.724747777,10871.21665,0.791437328,11871.55992,10143.73899,0.676249266,0.667773068,10016.59602,2007
5/24/07 22:00,0.827185929,12407.78893,0.665681958,9985.229373,0.688922405,10333.83608,0.724747777,10871.21665,0.791437328,11871.55992,10143.73899,0.676249266,0.722474992,10837.12488,2007
5/24/07 23:00,0.827185929,12407.78893,0.665681958,9985.229373,0.688922405,10333.83608,0.724747777,10871.21665,0.791437328,11871.55992,10143.73899,0.676249266,0.77435708,11615.3562,2007
5/25/07 0:00,0.818570375,12278.55563,0.679545641,10193.18461,0.694802523,10422.03784,0.714366138,10715.49207,0.782672584,11740.08876,10289.32571,0.685955048,0.822649956,12339.74934,2007
5/25/07 1:00,0.818570375,12278.55563,0.679545641,10193.18461,0.694802523,10422.03784,0.714366138,10715.49207,0.782672584,11740.08876,10289.32571,0.685955048,0.791018069,11865.27104,2007
5/25/07 2:00,0.818570375,12278.55563,0.679545641,10193.18461,0.694802523,10422.03784,0.714366138,10715.49207,0.782672584,11740.08876,10289.32571,0.685955048,0.767224669,11508.37004,2007
5/25/07 3:00,0.818570375,12278.55563,0.679545641,10193.18461,0.694802523,10422.03784,0.714366138,10715.49207,0.782672584,11740.08876,10289.32571,0.685955048,0.749482751,11242.24127,2007
5/25/07 4:00,0.818570375,12278.55563,0.679545641,10193.18461,0.694802523,10422.03784,0.714366138,10715.49207,0.782672584,11740.08876,10289.32571,0.685955048,0.730432928,10956.49392,2007
5/25/07 5:00,0.818570375,12278.55563,0.679545641,10193.18461,0.694802523,10422.03784,0.714366138,10715.49207,0.782672584,11740.08876,10289.32571,0.685955048,0.719603658,10794.05487,2007
5/25/07 6:00,0.818570375,12278.55563,0.679545641,10193.18461,0.694802523,10422.03784,0.714366138,10715.49207,0.782672584,11740.08876,10289.32571,0.685955048,0.693340838,10400.11257,2007
